timestamp,availability,performance,quality,oee,air_pressure_low_ratio,cycle_stop_present,vibration,acoustic_emission,setpressure_cycle_count,setvelo_mean,cyclical_anomaly_score,acoustic_anomaly_score
2026-05-15 09:00:26+00:00,1.0,1.0,0.9831673438091514,0.9831673438091514,0.0,0.0,1.1863066095339466e-05,0.8048962430262927,0.6315789473684212,0.2273170731707317,0.12133162131014835,0.1338527063065661
2026-05-15 09:00:26+00:00,1.0,1.0,0.9734647019099606,0.9734647019099606,0.0,0.0,0.00014214110780505441,0.10749130887769898,0.6315789473684212,0.25170731707317073,0.12133162131014835,0.1338527063065661
2026-05-15 09:00:27+00:00,1.0,0.9064,0.9706483623964098,0.8797956756761058,0.234,0.0,9.601869708282529e-06,0.6890611006487637,0.8421052631578947,0.4478048780487805,0.1461445180258971,0.12485864640438782
2026-05-15 09:00:27+00:00,1.0,0.9064,0.9706344404900932,0.8797830568602204,0.234,0.0,0.00013954073195993814,0.003239680737923578,0.8421052631578947,0.4721951219512195,0.1461445180258971,0.12485864640438782
2026-05-15 09:00:28+00:00,1.0,0.6,0.9947887577258308,0.5968732546354985,1.0,0.0,1.0206990480237776e-05,0.9131231471406132,0.5789473684210522,0.8282926829268293,0.07728660214101615,0.12740750756518343
2026-05-15 09:00:28+00:00,1.0,0.6,0.9716618622749278,0.5829971173649566,1.0,0.0,0.0001402366208476854,0.2048955225805873,0.5789473684210522,0.8526829268292684,0.07728660214101615,0.12740750756518343
2026-05-15 09:00:29+00:00,1.0,0.768,0.996884823155193,0.7656075441831882,0.58,0.0,1.6192450085656947e-05,0.8359634459907177,0.44736842105263186,0.0,0.030769545441156503,0.1283824751002389
2026-05-15 09:00:29+00:00,1.0,0.768,0.9752392441280756,0.748983739490362,0.58,0.0,0.00014711989939392015,0.13545179154568032,0.44736842105263186,0.02439024390243899,0.030769545441156503,0.1283824751002389
2026-05-15 09:00:30+00:00,1.0,0.7112,0.9742074726699584,0.6928563545628744,0.722,0.0,1.3784953779001825e-05,0.7622946375685355,0.5263157894736841,0.822439024390244,0.16040334777716173,0.22059633497550074
2026-05-15 09:00:30+00:00,1.0,0.7112,0.9716014579788153,0.6910029569145335,0.722,0.0,0.00014435127864126623,0.0691498639657171,0.5263157894736841,0.846829268292683,0.16040334777716173,0.22059633497550074
2026-05-15 09:00:31+00:00,1.0,0.6,0.9866210843061716,0.5919726505837029,1.0,0.0,1.1448013780520185e-05,0.8088990222858667,0.47368421052631593,0.45365853658536587,0.13577483553176528,0.08325530378361459
2026-05-15 09:00:31+00:00,1.0,0.6,0.9877343144833292,0.5926405886899975,1.0,0.0,0.00014166379764301337,0.11109381021131437,0.47368421052631593,0.47804878048780486,0.13577483553176528,0.08325530378361459
2026-05-15 09:00:32+00:00,1.0,0.9632,0.9732572722340632,0.93744140461585,0.092,0.0,5.690689892043485e-06,0.8289411787261134,0.6842105263157894,0.22146341463414632,0.09786883266544844,0.07755117112585531
2026-05-15 09:00:32+00:00,1.0,0.9632,0.9904214358039852,0.9539739269663984,0.092,0.0,0.00013504287517126254,0.12913175100753715,0.6842105263157894,0.24585365853658536,0.09786883266544844,0.07755117112585531
2026-05-15 09:00:33+00:00,1.0,1.0,0.9901672027911944,0.9901672027911944,0.0,0.0,8.812941063156732e-06,0.8883746166022846,0.44736842105263186,0.975609756097561,0.01841242611216598,0.06129865019417624
2026-05-15 09:00:33+00:00,1.0,1.0,0.9818089137049608,0.9818089137049608,0.0,0.0,0.00013863346401804435,0.18262184509608836,0.44736842105263186,1.0,0.01841242611216598,0.06129865019417624
2026-05-15 09:00:34+00:00,1.0,1.0,0.9784370135151702,0.9784370135151702,0.0,0.0,7.623586449867622e-06,0.8558933059521054,0.5,0.0790243902439024,0.07904099948634682,0.13836254705964401
2026-05-15 09:00:34+00:00,1.0,1.0,0.9795397329085614,0.9795397329085614,0.0,0.0,0.0001372657062127645,0.15338866551092956,0.5,0.10341463414634139,0.07904099948634682,0.13836254705964401
2026-05-15 09:00:35+00:00,1.0,1.0,0.989782679040757,0.989782679040757,0.0,0.0,1.2369172372253654e-05,0.7413438882034251,0.36842105263157876,0.5960975609756097,0.17085813421528329,0.16601295458995508
2026-05-15 09:00:35+00:00,1.0,1.0,0.9851357871106668,0.9851357871106668,0.0,0.0,0.00014272313002350572,0.05029418953712028,0.36842105263157876,0.6204878048780488,0.17085813421528329,0.16601295458995508
2026-05-15 09:00:36+00:00,1.0,1.0,0.9918098384286064,0.9918098384286064,0.0,0.0,2.229561565567106e-05,0.7613062204258787,0.8157894736842106,0.6799999999999999,0.11812186086190962,0.09901935755297897
2026-05-15 09:00:36+00:00,1.0,1.0,0.9962501482670384,0.9962501482670384,0.0,0.0,0.0001541385397994345,0.06826028853732602,0.8157894736842106,0.704390243902439,0.11812186086190962,0.09901935755297897
2026-05-15 09:00:37+00:00,1.0,1.0,0.9930594247575296,0.9930594247575296,0.0,0.0,1.45015506587213e-05,0.8931238806031772,0.7368421052631575,0.0,0.05175669093647715,0.05987656141557256
2026-05-15 09:00:37+00:00,1.0,1.0,0.9955339488046662,0.9955339488046662,0.0,0.0,0.00014517536505294132,0.1868961826968949,0.7368421052631575,0.02439024390243899,0.05175669093647715,0.05987656141557256
2026-05-15 09:00:38+00:00,1.0,1.0,0.9732322283786768,0.9732322283786768,0.0,0.0,9.038513777130273e-06,0.6930242132750024,0.7368421052631575,0.9707317073170731,0.07356086928935682,0.06072146080408146
2026-05-15 09:00:38+00:00,1.0,1.0,0.9713042518603836,0.9713042518603836,0.0,0.0,0.00013889287263911586,0.0068064821015365595,0.7368421052631575,0.9951219512195122,0.07356086928935682,0.06072146080408146
2026-05-15 09:00:39+00:00,1.0,1.0,0.9974803553541282,0.9974803553541282,0.0,0.0,9.891015189976817e-06,0.7924584304678239,0.36842105263157876,0.3053658536585365,0.1279271891124059,0.14022821364262159
2026-05-15 09:00:39+00:00,1.0,1.0,0.9754449522878956,0.9754449522878956,0.0,0.0,0.00013987324926388676,0.09629727757507656,0.36842105263157876,0.32975609756097557,0.1279271891124059,0.14022821364262159
2026-05-15 09:00:40+00:00,1.0,1.0,0.9769064197268464,0.9769064197268464,0.0,0.0,1.3168939142731606e-05,0.7956609000037025,0.9210526315789478,0.3697560975609756,0.12983858301894885,0.1452226787938009
2026-05-15 09:00:40+00:00,1.0,1.0,0.9771023461331318,0.9771023461331318,0.0,0.0,0.00014364286180955572,0.09917950015736743,0.9210526315789478,0.39414634146341465,0.12983858301894885,0.1452226787938009
2026-05-15 09:00:41+00:00,1.0,1.0,0.9711223766852852,0.9711223766852852,0.0,0.0,1.2504001039082436e-05,0.8595332366690291,0.5789473684210522,0.9063414634146342,0.04389588248266466,0.1344372582082398
2026-05-15 09:00:41+00:00,1.0,1.0,0.9774816272749663,0.9774816272749663,0.0,0.0,0.00014287818299035728,0.15666460315616426,0.5789473684210522,0.9307317073170731,0.04389588248266466,0.1344372582082398
2026-05-15 09:00:42+00:00,1.0,1.0,0.9866455740817444,0.9866455740817444,0.0,0.0,1.5621204078240152e-05,0.8315347154715411,0.47368421052631593,0.0,0.02005652065098039,0.06929005356404089
2026-05-15 09:00:42+00:00,1.0,1.0,0.9871369795522832,0.9871369795522832,0.0,0.0,0.0001464629664853905,0.131465934078423,0.47368421052631593,0.02439024390243899,0.02005652065098039,0.06929005356404089
2026-05-15 09:00:43+00:00,1.0,1.0,0.9811276685158732,0.9811276685158732,0.0,0.0,1.5261798777138754e-05,0.8020782648902394,0.5789473684210522,0.744390243902439,0.1740431779813753,0.11767468278987511
2026-05-15 09:00:43+00:00,1.0,1.0,0.9824878727710956,0.9824878727710956,0.0,0.0,0.00014604965038912297,0.10495512855525035,0.5789473684210522,0.7687804878048781,0.1740431779813753,0.11767468278987511
2026-05-15 09:00:44+00:00,1.0,1.0,0.9948936922939724,0.9948936922939724,0.0,0.0,4.880523009083274e-06,0.8095044017795976,0.6578947368421053,0.5317073170731708,0.13407272861498976,0.11145053191830287
2026-05-15 09:00:44+00:00,1.0,1.0,0.9714776235978276,0.9714776235978276,0.0,0.0,0.00013411118325586146,0.11163865175567356,0.6578947368421053,0.5560975609756097,0.13407272861498976,0.11145053191830287
2026-05-15 09:00:45+00:00,1.0,1.0,0.9942475441619292,0.9942475441619292,0.0,0.0,1.738188293670163e-05,0.7655845934705203,0.6052631578947372,0.14341463414634148,0.08299216848792934,0.11694850042855615
2026-05-15 09:00:45+00:00,1.0,1.0,0.9812084241537872,0.9812084241537872,0.0,0.0,0.00014848774717262172,0.07211082427750526,0.6052631578947372,0.16780487804878047,0.08299216848792934,0.11694850042855615
2026-05-15 09:00:46+00:00,1.0,1.0,0.9795141667846814,0.9795141667846814,0.0,0.0,1.4099176176443065e-05,0.7090563041533375,0.6842105263157894,0.975609756097561,0.03225530639134348,0.15213131304153446
2026-05-15 09:00:46+00:00,1.0,1.0,0.9857125884615292,0.9857125884615292,0.0,0.0,0.0001447126343983256,0.021235363892038173,0.6842105263157894,1.0,0.03225530639134348,0.15213131304153446
2026-05-15 09:00:47+00:00,1.0,1.0,0.9985869818520924,0.9985869818520924,0.0,0.0,1.6015370580155295e-05,0.7638864662348492,0.6052631578947372,0.1570731707317073,0.10184125632432872,0.11721298602219807
2026-05-15 09:00:47+00:00,1.0,1.0,0.9730501570871114,0.9730501570871114,0.0,0.0,0.00014691625796259234,0.07058250976539959,0.6052631578947372,0.18146341463414628,0.10184125632432872,0.11721298602219807
2026-05-15 09:00:48+00:00,1.0,1.0,0.9787275351442036,0.9787275351442036,0.0,0.0,8.285866504489708e-06,0.7519295121228984,0.7368421052631575,0.5180487804878049,0.15862860840544063,0.14175470849807123
2026-05-15 09:00:48+00:00,1.0,1.0,0.9950037566136568,0.9950037566136568,0.0,0.0,0.00013802732827557847,0.059821251064644976,0.7368421052631575,0.5424390243902439,0.15862860840544063,0.14175470849807123
2026-05-15 09:00:49+00:00,1.0,1.0,0.9854517138769514,0.9854517138769514,0.0,0.0,1.7679445287713974e-05,0.7447298714604136,0.7105263157894735,0.7580487804878049,0.10075005536252632,0.10880366986060341
2026-05-15 09:00:49+00:00,1.0,1.0,0.9715588559939532,0.9715588559939532,0.0,0.0,0.00014882994387628503,0.053341574468406705,0.7105263157894735,0.7824390243902439,0.10075005536252632,0.10880366986060341
2026-05-15 09:00:50+00:00,1.0,1.0,0.977678952717028,0.977678952717028,0.0,0.0,4.967657390454543e-05,0.7830036238986988,0.5,0.0,0.04224268428443322,0.1207447332618809
2026-05-15 09:00:50+00:00,1.0,1.0,0.997745256070542,0.997745256070542,0.0,0.0,0.00018562664178563987,0.08778795166286457,0.5,0.02439024390243899,0.04224268428443322,0.1207447332618809
2026-05-15 09:00:51+00:00,1.0,1.0,0.9980813071014688,0.9980813071014688,0.0,0.0,1.4267764759738275e-05,0.7989870892370412,0.6052631578947372,0.8926829268292683,0.13377067723138997,0.13918769429590983
2026-05-15 09:00:51+00:00,1.0,1.0,0.9729733942473964,0.9729733942473964,0.0,0.0,0.00014490651126911264,0.10217307046737378,0.6052631578947372,0.9170731707317074,0.13377067723138997,0.13918769429590983
2026-05-15 09:00:52+00:00,1.0,1.0,0.9749382345274604,0.9749382345274604,0.0,0.0,1.5504548203978258e-05,0.7963603955011544,0.5,0.38341463414634147,0.13455805045549563,0.026620186386239156
2026-05-15 09:00:52+00:00,1.0,1.0,0.9953072485479324,0.9953072485479324,0.0,0.0,0.00014632881222998763,0.09980904610507313,0.5,0.40780487804878046,0.13455805045549563,0.026620186386239156
2026-05-15 09:00:53+00:00,1.0,1.0,0.9713473185817698,0.9713473185817698,0.0,0.0,6.517239967021452e-06,0.7547373196489833,0.5789473684210522,0.29170731707317077,0.11157516095972825,0.08793081013286126
2026-05-15 09:00:53+00:00,1.0,1.0,0.9970795943178284,0.9970795943178284,0.0,0.0,0.0001359934077574883,0.06234827783811969,0.5789473684210522,0.3160975609756097,0.11157516095972825,0.08793081013286126
2026-05-15 09:00:54+00:00,1.0,1.0,0.9830529118000912,0.9830529118000912,0.0,0.0,1.3732795257059773e-05,0.7842851829879249,0.5526315789473681,0.975609756097561,0.01061436976653441,0.07980797565147892
2026-05-15 09:00:54+00:00,1.0,1.0,0.9993871204175976,0.9993871204175976,0.0,0.0,0.00014429129634103163,0.08894135484316656,0.5526315789473681,1.0,0.01061436976653441,0.07980797565147892
2026-05-15 09:00:55+00:00,1.0,1.0,0.9997712669216752,0.9997712669216752,0.0,0.0,1.4579593680566429e-05,0.7021356805116881,0.4210526315789478,0.008780487804878001,0.0409915927598428,0.07072551553388286
2026-05-15 09:00:55+00:00,1.0,1.0,0.9940607764082078,0.9940607764082078,0.0,0.0,0.00014526511452806802,0.015006802614556669,0.4210526315789478,0.03317073170731705,0.0409915927598428,0.07072551553388286
2026-05-15 09:00:56+00:00,1.0,1.0,0.9967503179876472,0.9967503179876472,0.0,0.0,1.8071579072095867e-05,0.7978742347458905,0.6315789473684212,0.6663414634146342,0.17591686376796642,0.09033092932441186
2026-05-15 09:00:56+00:00,1.0,1.0,0.99338432622314,0.99338432622314,0.0,0.0,0.00014928089772832506,0.10117150142533671,0.6315789473684212,0.6907317073170731,0.17591686376796642,0.09033092932441186
2026-05-15 09:00:57+00:00,1.0,1.0,0.9924582405837084,0.9924582405837084,0.0,0.0,5.291161027572611e-06,0.8353697181860236,0.5789473684210522,0.6097560975609756,0.12833936109153116,0.1857387501989629
2026-05-15 09:00:57+00:00,1.0,1.0,0.9892744982798664,0.9892744982798664,0.0,0.0,0.0001345834169771226,0.13491743652145782,0.5789473684210522,0.6341463414634146,0.12833936109153116,0.1857387501989629
2026-05-15 09:00:58+00:00,1.0,1.0,0.9967237747263558,0.9967237747263558,0.0,0.0,1.4047195099436386e-05,0.8391465914763652,0.36842105263157876,0.06536585365853653,0.0666514187213858,0.058492693792038974
2026-05-15 09:00:58+00:00,1.0,1.0,0.9933698906373438,0.9933698906373438,0.0,0.0,0.0001446528561597659,0.13831662248276277,0.36842105263157876,0.08975609756097558,0.0666514187213858,0.058492693792038974
2026-05-15 09:00:59+00:00,1.0,1.0,0.996803399190936,0.996803399190936,0.0,0.0,1.8277558796158462e-05,0.8227138641643954,0.5263157894736841,0.975609756097561,0.03865555538725849,0.1573515225593901
2026-05-15 09:00:59+00:00,1.0,1.0,0.9740365662523944,0.9740365662523944,0.0,0.0,0.00014951777441099556,0.12352716790199114,0.5263157894736841,1.0,0.03865555538725849,0.1573515225593901
2026-05-15 09:01:00+00:00,1.0,1.0,0.9855657508115936,0.9855657508115936,0.0,0.0,0.0029752867508128565,0.8637929174017405,0.6052631578947372,0.23512195121951218,0.12055577584023172,0.822956849091586
2026-05-15 09:01:00+00:00,1.0,1.0,0.9860820410784292,0.9860820410784292,0.0,0.0,0.0035500783452301985,0.1604983158156008,0.6052631578947372,0.25951219512195123,0.12055577584023172,0.822956849091586
2026-05-15 09:01:01+00:00,1.0,1.0,0.9794778715549236,0.9794778715549236,0.0,0.0,0.002932005069146789,0.8278679088987726,0.5526315789473681,0.44,0.14381978187980493,0.8956134679645684
2026-05-15 09:01:01+00:00,1.0,1.0,0.9854266861057124,0.9854266861057124,0.0,0.0,0.0035003044113142232,0.12816580816293133,0.5526315789473681,0.464390243902439,0.14381978187980493,0.8956134679645684
2026-05-15 09:01:02+00:00,1.0,1.0,0.9931603729633296,0.9931603729633296,0.0,0.0,0.002806565126710725,0.736216383988344,0.47368421052631593,0.8360975609756097,0.0735126721084006,0.9224362503708188
2026-05-15 09:01:02+00:00,1.0,1.0,0.9957271643236768,0.9957271643236768,0.0,0.0,0.0033560484775127485,0.04567943574354505,0.47368421052631593,0.8604878048780488,0.0735126721084006,0.9224362503708188
2026-05-15 09:01:03+00:00,1.0,1.0,0.9898498378950328,0.9898498378950328,0.0,0.0,0.0027008065938541655,0.7593294480749666,0.36842105263157876,0.0,0.029886222973295913,0.9452613196260189
2026-05-15 09:01:03+00:00,1.0,1.0,0.9838839809678056,0.9838839809678056,0.0,0.0,0.003234426164727703,0.06648119342150594,0.36842105263157876,0.02439024390243899,0.029886222973295913,0.9452613196260189
2026-05-15 09:01:04+00:00,1.0,1.0,0.9812097318662112,0.9812097318662112,0.0,0.0,0.002767784898686877,0.7508737400678127,0.5263157894736841,0.8146341463414635,0.1621949659559176,0.9519990709932631
2026-05-15 09:01:04+00:00,1.0,1.0,0.9815526848830106,0.9815526848830106,0.0,0.0,0.0033114512152853243,0.05887105621506805,0.5263157894736841,0.8390243902439025,0.1621949659559176,0.9519990709932631
2026-05-15 09:01:05+00:00,1.0,1.0,0.9728340000418454,0.9728340000418454,0.0,0.0,0.002538009583022714,0.7551782778406375,0.5,0.4614634146341463,0.13685438718791557,0.9564253890199017
